cid,smiles,method,assigned_prototype,max_prototype_similarity,second_prototype_similarity,similarity_gap,known_additive_max_similarity,novelty_score,nearest_known_additive_index,nearest_known_additive_name,nearest_known_additive_smiles,nearest_known_additive_hybridization,nearest_known_additive_functional_groups,prototype_1_similarity,prototype_2_similarity,prototype_3_similarity,prototype_4_similarity,prototype_5_similarity,prototype_6_similarity,prototype_7_similarity
69090030,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)N3C=NN=N3,PCL encoder only,2,0.7941968,0.021445539,0.7727513,0.38095238095238093,0.6190476190476191,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.015697474,0.7941968,0.021445539,-0.06673135,-0.29524374,-0.012030765,-0.042900078
71345688,B(C1=CC(=CC=C1)C(F)(F)F)(C2=CC(=CC=C2)C(F)(F)F)F,PCL encoder only,6,0.7509862,-0.015279547,0.76626575,0.6666666666666666,0.33333333333333337,38,FBA,FC(C=1C=C(C=CC1)B(O)O)(F)F,SP2,hydroxyl (-OH); halide (C-X); benzene ring; boronate (B-O),-0.17641112,-0.09515469,-0.22055736,-0.071870714,-0.015279547,0.7509862,-0.2890751
89402037,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)C(F)(F)F)C(F)(F)F,PCL encoder only,6,0.7439133,-0.02334693,0.7672602,0.4411764705882353,0.5588235294117647,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.17479035,-0.079223715,-0.2236359,-0.09743922,-0.02334693,0.7439133,-0.27753738
45785725,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)N3C=CC=N3,PCL encoder only,2,0.79806507,0.0320188,0.7660463,0.32558139534883723,0.6744186046511628,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.011280885,0.79806507,0.0320188,-0.08852275,-0.2969128,-0.03904286,-0.032813467
45933684,B1(OC(C(O1)(C)C)(C)C)C2=C(NN=C2C(F)(F)F)C(F)(F)F,PCL encoder only,6,0.7484704,-0.013446454,0.7619169,0.3,0.7,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.18471697,-0.06286317,-0.23066965,-0.11505371,-0.013446454,0.7484704,-0.28317025
45786205,[2H]C([2H])([2H])OC1=CC=CC(=C1)C2=NC(=CS2)B3OC(C(O3)(C)C)(C)C,PCL encoder only,6,0.77312434,0.035252906,0.7378714,0.2857142857142857,0.7142857142857143,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.20765498,-0.16288747,-0.24763562,-0.15539545,0.035252906,0.77312434,-0.28711328
45785762,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=CC=N3,PCL encoder only,2,0.79531765,0.031320214,0.76399744,0.3488372093023256,0.6511627906976745,59,DiOB-Py,CC1(OB(OC1(C)C)C1=CC=NC=C1)C,SP2,boronate (B-O),-0.01628886,0.79531765,0.031320214,-0.086434744,-0.29551917,-0.030155595,-0.03633657
53488014,[B-](COCC1=CN(N=N1)CC2=CC=CC=C2)(F)(F)F,PCL encoder only,2,0.78787947,0.0047640186,0.78311545,0.1702127659574468,0.8297872340425532,124,2F-PBF,FC1=NC=CC=C1.FB(F)F,SP2,None,-0.023426209,0.78787947,-0.0016376629,-0.024905931,-0.26892173,0.0047640186,-0.092768654
22240196,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CC=C2)C(F)(F)F)F,PCL encoder only,6,0.73100036,-0.03285027,0.7638506,0.41025641025641024,0.5897435897435898,82,(C6F4)O2B(C7H3F6),FC(c1c(B2Oc3c(O2)cccc3)cccc1)(F)F.[F],SP2,halide (C-X); benzene ring; boronate (B-O),-0.16342042,-0.12429613,-0.20841174,-0.12315087,-0.03285027,0.73100036,-0.24749668
22722373,B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=C(C(=C(C(=C3F)F)F)F)F,PCL encoder only,6,0.79091746,0.078532845,0.7123846,0.5,0.5,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.22341861,-0.21733709,-0.26030457,-0.20406547,0.078532845,0.79091746,-0.28474656
22395112,B(C1=C(C=C(C=C1F)F)F)(C2=C(C=C(C=C2F)F)F)C3=C(C=C(C=C3F)F)F,PCL encoder only,6,0.73178804,-0.048748992,0.780537,0.3684210526315789,0.631578947368421,56,TPFPB,B(C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,SP2,benzene ring,-0.14412528,-0.054499887,-0.20040607,-0.055865858,-0.048748992,0.73178804,-0.27855515
12105371,B(C1=CC=C(C=C1)C(F)(F)F)(C2=CC=C(C=C2)C(F)(F)F)Cl,PCL encoder only,6,0.7503087,-0.01409225,0.76440096,0.4230769230769231,0.5769230769230769,7,TRIFM,FC(C1=CC=NC=C1)(F)F.FB(F)F,SP2,halide (C-X),-0.17915653,-0.093053654,-0.22886272,-0.06809809,-0.01409225,0.7503087,-0.29355204
90414968,B1(OC(C(O1)(C)C)(C)C)C2=C(N=C(C=C2)C(F)(F)F)F,PCL encoder only,6,0.7172959,-0.053489074,0.770785,0.3958333333333333,0.6041666666666667,12,SOFPB,[Si](C)(C)(C(C)(C)C)OC=1C=CC(=C(C1)B1OC(C)(C)C(C)(C)O1)F,SP2,benzene ring; boronate (B-O),-0.16071744,-0.053489074,-0.20143616,-0.08452389,-0.059123043,0.7172959,-0.25573298
144241,B(N=C(C(F)(F)F)C(F)(F)F)(N(C)C)N(C)C,PCL encoder only,6,0.7834185,0.047387246,0.73603123,0.13793103448275862,0.8620689655172413,46,TFEB,B(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F ,SP2,halide (C-X); boronate (B-O),-0.13726334,-0.1952611,-0.27686152,-0.14636372,0.047387246,0.7834185,-0.31252733
