cid,smiles
17750238,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)Cl)C(F)(F)F
45786515,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)C3=CN=CN=C3
56973143,B1(OC(C(O1)(C)C)(C)C)C2=C(C(=CC=C2)F)F
49758778,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3C=CN=C3C
66520603,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=CC(=CC=C3)C(F)(F)F
71282299,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)CC(=O)OC(C)(C)C)C
45785940,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=CN=C3C
51051672,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(NN=C3)N=C2
66521292,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3C=C(C=N3)C
45785864,[2H]C([2H])([2H])C1=CC=CC=C1C2=NC=C(N=C2)B3OC(C(O3)(C)C)(C)C
45786367,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(O2)C3=CC=CC=C3C(F)(F)F
73425017,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)C3CC3)OC(F)(F)F
56973060,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(=O)C(F)(F)F
72221206,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)OC(F)(F)F)N
49760460,B1(OC(C(O1)(C)C)(C)C)C2=C(C=NC=C2)C(F)(F)F
53398537,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)OCC(F)(F)F
11522786,B(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)OCC3=CN=CN3
66735032,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2)F)Cl)F
87211398,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)C(F)(F)F)C=O
18541723,B1(OC(C(O1)(C)C)(C)C)C2=CC=CC=C2C3=NNN=N3
45785934,B1(OC(C(O1)(C)C)(C)C)C2=CN=CC(=N2)N3C=CC(=N3)C
49758768,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N3C=CC=C3
66521340,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3C=CC(=N3)C
72219064,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2OC)C(F)(F)F
53217353,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2)F)F)OC
70897287,B1(OC(C(O1)(C)C)(C)C)C2=CCN(CC2)CC(F)(F)F
45786020,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)N3C=C(N=C3)C
13972641,B(C1=C(C=C(C=C1C)C)C)(F)F
59133145,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(N2)C(=CC=C3)OC(F)(F)F
45785862,[2H]C([2H])([2H])C1=CC(=CC=C1)C2=NC=C(N=C2)B3OC(C(O3)(C)C)(C)C
45786040,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)C3=CN=C(N=C3)N
53217204,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2OCC(C)C)C(F)(F)F
66521500,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3C=C(N=C3)C
17750499,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C(F)(F)F
74789443,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C(F)(F)F)C=O
86723279,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C3=CN=NC4=C3N=CN4CC)F
17749926,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3=CC=NC=C3
66521110,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3=CC(=NC=C3)OC
71413161,B(C1=CC=C(C=C1)C(F)(F)F)(OC)OC
23058018,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(S2)C(F)(F)F
45785880,[2H]C([2H])([2H])OC1=CC=C(C=C1)C2=NC=C(N=C2)B3OC(C(O3)(C)C)(C)C
45786425,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)C3=CC=C(C=C3)C(F)(F)F
53398578,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=N2)N3C=CC=N3)Cl
59231931,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C(=C2)F)N)F
45785884,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)C3=NC=C(C=C3)C
67372227,B1(OC(C(O1)(C)C)(C)C)C2=C3C=NC=CN3N=C2
59226576,B1(OC(C(O1)(C)C)(C)C)C2=CC(=O)CC(C2)C(F)(F)F
45785892,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=N2)C3=CN=CN=C3
45786422,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C3=CC=CC=C3C(F)(F)F
46835487,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C(C)(F)F
66521584,B1(OC(C(O1)(C)C)(C)C)C2=CN(C=N2)C3=CC(=NC=C3)OC
45786334,B1(OC(C(O1)(C)C)(C)C)C2=CN3C=CN=C3C=N2
49758754,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)C3=CC=CC=N3
45786388,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)C3=CN=CN=C3
66521582,B1(OC(C(O1)(C)C)(C)C)C2=CN(C=N2)C3=CC(=NC=C3)F
59620071,B1(OC(C(O1)(C)C)(C)C)C2=CC3=C(N=C2)N(N=N3)C
46739490,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC(=C2)OC)C(F)(F)F
66521060,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3=CC(=NC=C3)Cl
53217144,B1(OC(C(O1)(C)C)(C)C)C2=C(N(N=C2C)C3CCCCO3)C
56972880,B1(OCC(CO1)(C)C)C2=C(N(N=C2C)C3CCCCO3)C
66524082,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=NOC=N3
77231051,B1(OC(C(O1)(C)C)(C)C)C2=CN3C=NN=C3C=C2
66520978,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)N3C=C(N=C3)C
67362964,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=CN(N=C3)C
45786421,B1(OC(C(O1)(C)C)(C)C)C2=NC(=CC=C2)C3=CN=C(N=C3)N
45786423,B1(OC(C(O1)(C)C)(C)C)C2=NC=C(C=C2)C3=CC=CC=C3C(F)(F)F
610430,B(N1C=CC=C1)(N2C=CC=C2)N3C=CC=C3
45588175,[B-](CN1CCN(CC1)C)(F)(F)F
50896239,B1(OC(=O)CN(CC(=O)O1)C)C2=CC=C(S2)Br
17750212,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(N=C2)N
17999186,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)CC3=CC=CC=N3
66521458,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)N3C=CN=C3C
66521065,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CN=C2)C3=CN=CN=C3
45786072,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2)C3=CN=CN=C3
66521109,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3=CC(=NC=C3)C
53398639,B1(OC(C(O1)(C)C)(C)C)C2=CN3C=C(N=C3N=C2)C
57416499,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2C(F)(F)F)N
86714527,B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)OC3=C(C(=CC=C3)F)F)F
45786200,B1(OC(C(O1)(C)C)(C)C)C2=CSC(=N2)C3=CC=C(C=C3)C(F)(F)F
45786015,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)N3C=CC=N3
53398502,B1(OC(C(O1)(C)C)(C)C)C2=NC=CC(=C2F)C
45785860,[2H]C([2H])([2H])C1=CC=C(C=C1)C2=NC=C(N=C2)B3OC(C(O3)(C)C)(C)C
66520962,B1(OC(C(O1)(C)C)(C)C)C2=CN(N=C2)C3=CN=C(C=C3)Cl
