cid,smiles
89389690,B(OCC1=C2C=CC3=C4C2=C5C(=C1)C=CC6=C5C7=C(C=CC(=C74)C=C3)C=C6)(OCC8=C9C=CC1=C2C9=C3C(=C8)C=CC4=C3C3=C(C=CC(=C32)C=C1)C=C4)OCC1=C2C=CC3=C4C2=C2C(=C1)C=CC1=C2C2=C(C=CC(=C24)C=C3)C=C1
71428744,B(C1=CC(=C(C(=C1F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F
4072412,B(B(N1CCCC1)N2CCCC2)(N3CCCC3)N4CCCC4
88003038,B(OC1=C(C(=C(C(=C1F)F)OC)F)F)(OC2=C(C(=C(C(=C2F)F)OC)F)F)OC3=C(C(=C(C(=C3F)F)OC)F)F
11834657,B(C1=C(C=C(C=C1C)OC)C)(C2=C(C=C(C=C2C)OC)C)/C(=C/CC)/CC
18795392,B(OC1=CC=CC=C1C2=CC=CC=C2)(OC3=C(C=C(C=C3C)C)C)OC4=C(C=C(C=C4C)C)C
99771038,B(O[C@@H](C)CCCCCC)(O[C@@H](C)CCCCCC)O[C@@H](C)CCCCCC
87776253,B(C1=C(C(=C(C(=C1F)F)F)C2=C(C(=C(C(=C2F)C)F)F)F)F)(C3=C(C(=C(C(=C3F)F)F)C4=C(C(=C(C(=C4F)C)F)F)F)F)C5=C(C(=C(C(=C5F)F)F)C6=C(C(=C(C(=C6F)C)F)F)F)F
71350376,B(C=CC1=CC=CC=C1)(C2=C(C(=C(C(=C2F)F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F
53699519,B(OC1=CC=CO1)(OC2=CC=CO2)OC3=CC=CO3
11108066,B(/C=C/CCCC)(C1CCCCC1)C2CCCCC2
69109808,B(OC1=C(C=CC2=CC=CC=C21)F)(OC3=C(C=CC4=CC=CC=C43)F)OC5=C(C=CC6=CC=CC=C65)F
71310633,B1(OC(=O)CN(CC(=O)O1)C)/C=C/C2=CC=CC=C2
15162619,B(CCC(C)(C)C)(C(F)(F)F)C(F)(F)F
15091546,B(B(OC(=O)C)OC(=O)C)(OC(=O)C)OC(=O)C
11064065,B(/C=C/C1CCCC1)(OC(C)C)OC(C)C
66520548,B1(OC(C(O1)(C)C)(C)C)C2=CSC(=N2)/N=C/C3=CC=CC=C3
76071204,B(N1C(=CC(=C1/C(=C\2/C(=CC(=N2)C)C)/C)C)C)(OCC3=CC=C(C=C3)C4=NN=C(N=N4)C)F
59821616,B([N+]\1=C(C2=CC=CC=C2/C1=C(\C3=CC=CC=C3)/C4=C5C=CC=CC5=C(N4)C6=CC=CC=C6)C7=CC=CC=C7)(F)F
71390453,B(C1=CC=CC=C1C=C)(O[Si](C)(C)C)O[Si](C)(C)C
59390451,B(C1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4)(C5=C(C=C(C=C5C)C)C)C6=C(C=C(C=C6C)C)C
22456527,B(C1=C2C(=C(C(=C1F)F)F)C3=C(C2(F)F)C(=C(C(=C3F)F)F)F)(C4=C5C(=C(C(=C4F)F)F)C6=C(C5(F)F)C(=C(C(=C6F)F)F)F)C7=C(C(=C(C(=C7F)F)F)F)F
3599767,B(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F
46739750,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)/C=C(\C#N)/C(=O)OCC
59390462,B(C1=CC(=C2C=CC3=C4C2=C1C=CC4=C(C=C3)C5=CC=CC=C5)C6=CC=CC=C6)(C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C
59390454,B(C1=CC(=C2C=CC3=C(C=C(C4=C3C2=C1C=C4)C5=CC6=CC=CC=C6C=C5)C7=CC8=CC=CC=C8C=C7)C9=CC1=CC=CC=C1C=C9)(C1=C(C=C(C=C1C)C)C)C1=C(C=C(C=C1C)C)C
59390330,B(C1=C2C=CC3=C4C2=C(C=C1)C=CC4=C(C=C3)C5=C6C=CC7=C8C6=C(C=CC8=CC(=C7)C(C)(C)C)C=C5)(C9=C(C=C(C=C9C)C)C)C1=C(C=C(C=C1C)C)C
22172185,B(CC)(CC)CCCCCC/C=C/C
87671901,B(CC)(OCC(F)(F)F)OCC(F)(F)F
70793260,B(C1=CC=C(C=C1)C2=CC=CC=C2)(C3=CC=C(C=C3)C4=CC=CC=C4)/C(=C(/C)\C5=CC=CC=C5OC)/C6=CC=C(C=C6)C7=CC=CC=C7
68547160,B(OC1=CC=CC=C1C2=NNN=N2)(OC3=CC=CC=C3C4=NNN=N4)OC5=CC=CC=C5C6=NNN=N6
21846318,B(C1=CC=C(C2=CC=CC=C12)F)(OC)OC
91403306,B(C1=C(C=C(C=C1C)C)C)(C2=C(C=C(C=C2C)C)C)C3=C4C=CC=CC4=C(C5=CC=CC=C35)C6=CC(=C(C=C6C)C7=C8C=CC=CC8=C(C9=CC=CC=C97)B(C1=C(C=C(C=C1C)C)C)C1=C(C=C(C=C1C)C)C)C
6533912,B1(OC2=CC=CC=C2O1)/C(=C/CC)/CC
78020,B(O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C
70793281,B(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)/C(=C(\CCOC)/C3=CC=CC=C3)/C4=CC=C(C=C4)F
58343896,B(C)(C)C1=CC(=CC=C1)CC2=NN=CO2
59027542,B(N1C=CC=N1)(N2C=CC=N2)N3C(=CC(=N3)C)C
23432488,B(C1=C(C=C(C=C1C)C)C)(C2=C(C=C(C=C2C)C)C)C3=C4C=CC=CC4=CC5=CC=CC=C35
59390324,B(C1=C2C=CC3=C4C2=C(C=C1)C=CC4=C(C=C3)C5=CC=C(C=C5)C(C)(C)C)(C6=C(C=C(C=C6C)C)C)C7=C(C=C(C=C7C)C)C
15646410,B(C1CCCCC1)(C2CCCCC2)O/C(=C/C)/C3=CC=CC=C3
89013056,B(C1=CC=C(C=C1)/C=C/C2=CC3=C(C=C2)C4=C(C3(C)C)C=C(C=C4)P(=O)(C5=CC=CC=C5)C6=CC=CC=C6)(C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C
71346374,[B](N(C(C)C)C(C)C)N(C(C)C)C(C)C
22456529,B(C1=C2C(=C(C(=C1F)F)F)C(=C3C(=C2F)C(=C(C(=C3F)F)F)F)F)(C4=C5C(=C(C(=C4F)F)F)C(=C6C(=C5F)C(=C(C(=C6F)F)F)F)F)C7=C8C(=C(C(=C7F)F)F)C(=C9C(=C8F)C(=C(C(=C9F)F)F)F)F
11127225,B(/C=C/CCC)(OC(C)C)OC(C)C
85934622,B(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)F
4121732,B(N1CCCC1)(N2CCCC2)N3CCCC3
10980726,B(C1CCCCC1)(C2CCCCC2)O/C(=C/C3=CC=CC=C3)/OCC
59390342,B(C1=CC(=C2C=CC3=C4C2=C1C=CC4=C(C=C3)C5=CC=CC=C5C)C6=CC=CC=C6C)(C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C
24972481,B(CC)(CC)O/C(=C/CC)/C1=CC=CC=C1
11017621,[B-](C1=C(C(=C(C(=C1F)F)F)F)F)(C2=C(C(=C(C(=C2F)F)F)F)F)(C3=C(C(=C(C(=C3F)F)F)F)F)[N+]4=CCC5=CC=CC=C54
88345309,B(=C1C(=C(C2=C1C3=CC=CC=C3C=C2)C4=C(C(=C(C(=C4F)F)F)F)F)C)C5=C(C(=C(C(=C5F)F)F)F)F
21908621,B(C1=C(C(=C(C(=C1F)F)CF)F)C)(C2=C(C(=C(C(=C2F)F)CF)F)C)C3=C(C(=C(C(=C3F)F)CF)F)C
11036917,B(C1CCCCC1)(C2CCCCC2)/C(=C/C3=CC=CC=C3)/I
66931547,B(C1=CC=CC=C1)(C2=CC=CC=C2)/C(=C/C3=NC4=CC=CC=C4C(=C3)C5=CC=CC=C5)/C6=CC=CC=C6
89593969,B(C1=CC2=CC=CC=C2C3=CC=CC=C13)(OC)OC
10878996,B(/C=C/C1=CC=CC=C1)(OC(C)C)OC(C)C
90189880,B(C1=C2C(=C3C(=C1F)C(=C(C(=C3F)F)F)F)C(=C(C(=C2F)F)F)F)(C4=C5C(=C6C(=C4F)C(=C(C(=C6F)F)F)F)C(=C(C(=C5F)F)F)F)F
68122568,B(OC1=CC(=CC(=C1)C)SC)(OC2=NNN=N2)OF
11460354,B(/C=C/C1CCCCC1)(C2CCCCC2)C3CCCCC3
11503294,B(C1=CC(=C(C=C1)C)Cl)(C2=CC(=C(C=C2)C)Cl)OCC3=CN(C=N3)CC4=CC=CC=C4
15206435,B1(OC(C(O1)(C)C)(C)C)/C=C/C(C)C
88002566,B(OC1=C(C(=C(C2=C1C(=C(C(=C2F)F)F)F)F)F)C)(OC3=C(C(=C(C4=C3C(=C(C(=C4F)F)F)F)F)F)C)OC5=C(C(=C(C6=C5C(=C(C(=C6F)F)F)F)F)F)C
11832215,B(/C=C\C(C)(C)C)(C1CCCCC1)C(C)(C)C(C)C
89983615,B(C)(N1C=CC=C1/C(=C\2/C=CC=N2)/CCCCC)F
