similarity,random,model,proto_1,proto_0,proto_2,proto_3,proto_6,proto_4,proto_5
0.34705396368165964,1.6570720790481648,6.353714943498121e-209,0.0,0.0,0.0,1.1420217406693834e-273,1.2969797424086452e-118,0.0,0.0
0.34899667469331797,1.661481098274331,3.0300885043433095e-205,0.0,0.0,0.0,7.355700450170485e-269,1.4953474940557202e-116,0.0,0.0
0.3509393857049763,1.6657789342656362,1.3398859628972554e-201,0.0,0.0,0.0,4.29186204887229e-264,1.652573942791344e-114,0.0,0.0
0.3528820967166346,1.6699698443021354,5.493711697075049e-198,0.0,0.0,0.0,2.268507467829004e-259,1.7506116652386872e-112,0.0,0.0
0.35482480772829295,1.6740584182777678,2.088574536785945e-194,0.0,0.0,0.0,1.0861957870680397e-254,1.777580159969976e-110,0.0,0.0
0.3567675187399513,1.6780498043439702,7.362423267019112e-191,0.0,0.0,0.0,4.7114021615742376e-250,1.730132462268754e-108,0.0,0.0
0.35871022975160965,1.6819500198734953,2.4064613491326166e-187,0.0,0.0,0.0,1.8512588240032e-245,1.6141379030936416e-106,0.0,0.0
0.360652940763268,1.6857663182915597,7.293314537760581e-184,0.0,0.0,0.0,6.589610846984426e-241,1.4434886874269783e-104,0.0,0.0
0.3625956517749263,1.6895075746678654,2.0495550926698795e-180,0.0,0.0,0.0,2.1248527331721507e-236,1.2373653816178288e-102,0.0,0.0
0.36453836278658464,1.6931846479901096,5.340519760145242e-177,0.0,0.0,0.0,6.206905696319896e-232,1.0167044819500524e-100,0.0,0.0
0.36648107379824296,1.6968106762492263,1.2903200022672702e-173,0.0,0.0,0.0,1.642477862928859e-227,8.007631885011495e-99,0.0,0.0
0.36842378480990134,1.7004012621381193,2.8906933675476845e-170,0.0,0.0,0.0,3.9373390640486255e-223,6.045419563353399e-97,0.0,0.0
0.37036649582155967,1.7039745123201555,6.004793227460618e-167,0.0,0.0,0.0,8.550389309625926e-219,4.3748401853593014e-95,0.0,0.0
0.372309206833218,1.7075509016220856,1.1566082588274909e-163,0.0,0.0,0.0,1.6820915899963074e-214,3.034672060929145e-93,0.0,0.0
0.3742519178448763,1.7111529446577578,2.0657012484562295e-160,0.0,0.0,0.0,2.9977470629776907e-210,2.0177883644880982e-91,0.0,0.0
0.37619462885653465,1.7148046705784699,3.4209170402261516e-157,0.0,0.0,0.0,4.83974940236898e-206,1.2860391695228366e-89,0.0,0.0
0.378137339868193,1.71853091098518,5.2530583343368936e-154,0.0,0.0,0.0,7.07838659461586e-202,7.856841564220829e-88,0.0,0.0
0.38008005087985136,1.7223564255217694,7.479583716426715e-151,0.0,0.0,0.0,9.378431225965687e-198,4.60105590690301e-86,0.0,0.0
0.3820227618915097,1.7263049032506226,9.875044359655144e-148,0.0,0.0,0.0,1.1256714820580712e-193,2.5827552915769796e-84,0.0,0.0
0.383965472903168,1.7303978895799927,1.2089213265988903e-144,0.0,0.0,0.0,1.2239952613065483e-189,1.389715126909929e-82,0.0,0.0
0.38590818391482634,1.734653697361258,1.372319844670889e-141,0.0,0.0,0.0,1.2056895821801424e-185,7.167796177555846e-81,0.0,0.0
0.38785089492648467,1.7390863660836082,1.444481444139784e-138,0.0,0.0,0.0,1.0759203075249757e-181,3.54375291603726e-79,0.0,0.0
0.389793605938143,1.7437047343744618,1.4098371296617932e-135,0.0,0.0,0.0,8.697905496959817e-178,1.6794216778231969e-77,0.0,0.0
0.3917363169498014,1.748511688059644,1.2759314578214972e-132,0.0,0.0,0.0,6.37001482886662e-174,7.629134087341678e-76,0.0,0.0
0.3936790279614597,1.7535036389362966,1.0707504862825796e-129,0.0,0.0,0.0,4.226283365931449e-170,3.322083764004078e-74,0.0,0.0
0.39562173897311803,1.75867027855226,8.332069826750396e-127,0.0,0.0,0.0,2.5402149212747983e-166,1.386648677112053e-72,0.0,0.0
0.39756444998477636,1.7639946373231026,6.01204746399337e-124,0.0,0.0,0.0,1.3831755550934385e-162,5.5480908394117215e-71,0.0,0.0
0.3995071609964347,1.7694534631385708,4.022518205078538e-121,0.0,0.0,0.0,6.823080454301772e-159,2.1278582960277523e-69,0.0,0.0
0.401449872008093,1.775017916260637,2.495634841064632e-118,0.0,0.0,0.0,3.04916847809334e-155,7.822843747001513e-68,0.0,0.0
0.4033925830197514,1.7806545599270787,1.4357300878555222e-115,0.0,0.0,0.0,1.2344728287149517e-151,2.756831703146315e-66,0.0,0.0
0.4053352940314097,1.7863266097840342,7.659046235547381e-113,0.0,0.0,0.0,4.527748809095888e-148,9.312802046999255e-65,0.0,1.2e-322
0.40727800504306805,1.7919953911270163,3.7886819716095887e-110,0.0,0.0,0.0,1.5044762342823635e-144,3.015615194001086e-63,0.0,7.28659552e-315
0.4092207160547264,1.7976219418221966,1.7378595818760918e-107,0.0,0.0,0.0,4.528893932901224e-141,9.360474588895898e-62,0.0,3.561737879449619e-307
0.4111634270663847,1.8031686913639453,7.391895979245871e-105,0.0,0.0,0.0,1.2351065591304047e-137,2.7851412037285574e-60,0.0,1.3994200553327075e-299
0.41310613807804303,1.8086011431851652,2.9155014966363957e-102,0.0,0.0,0.0,3.051573781030073e-134,7.943740214061481e-59,0.0,4.419601180454433e-292
0.4150488490897014,1.8138894881470025,1.0663226676711157e-99,0.0,0.0,0.0,6.830496269174431e-131,2.1718630083512493e-57,0.0,1.1219329863798826e-284
0.41699156010135974,1.819010081876736,3.6164605247657394e-97,0.0,0.0,0.0,1.385132795241224e-127,5.692074555743348e-56,0.0,2.289283626307612e-277
0.41893427111301806,1.8239467267940586,1.137366336985026e-94,0.0,0.0,0.0,2.544738943412678e-124,1.4300154369291583e-54,0.0,3.754750950564931e-270
0.4208769821246764,1.8286917105519551,3.316961900903354e-92,0.0,0.0,0.0,4.235548924528747e-121,3.4438495580436345e-53,0.0,4.950072030679157e-263
0.4228196931363347,1.8332465653405072,8.970281453756253e-90,0.0,0.0,0.0,6.386940329704142e-118,7.950277633879962e-52,0.0,5.245546606872677e-256
0.42476240414799304,1.8376225261211905,2.249568489448302e-87,0.0,0.0,0.0,8.725590577280313e-115,1.7593674476273577e-50,0.0,4.4680582920310386e-249
0.4267051151596514,1.841840679449181,5.231450464965369e-85,0.0,0.0,0.0,1.079985265444427e-111,3.7322307074700264e-49,0.0,3.059114690819224e-242
0.42864782617130975,1.8459318072743969,1.1281764876103395e-82,0.0,0.0,0.0,1.2110558050742221e-108,7.589614401912106e-48,0.0,1.6835326277807696e-235
0.4305905371829681,1.849935941330533,2.256141777425149e-80,0.0,0.0,0.0,1.2303713252873209e-105,1.4794897682854786e-46,0.0,7.447253968409563e-229
0.4325332481946264,1.8539016529792023,4.1840093340153486e-78,0.0,0.0,0.0,1.1324954334643778e-102,2.7646940139669337e-45,0.0,2.6480101181742848e-222
0.43447595920628473,1.8578851104674083,7.195457809186417e-76,0.0,0.0,0.0,9.44425121082152e-100,4.952528330696659e-44,0.0,7.568188923737275e-216
0.4364186702179431,1.8619489404975067,1.1475364417030639e-73,0.0,0.0,0.0,7.135626767637152e-97,8.504596499474404e-43,0.0,1.7386538963228946e-209
0.43836138122960144,1.866160934020354,1.6971478633590492e-71,0.0,0.0,0.0,4.884645804291059e-94,1.4000047002399407e-41,0.0,3.210577518881324e-203
0.44030409224125977,1.8705926376020077,2.3276679677828334e-69,0.0,0.0,0.0,3.0295166565276444e-91,2.2093098882222836e-40,0.0,4.7654293073239273e-197
0.4422468032529181,1.875317872016506,2.960558810437016e-67,0.0,0.0,0.0,1.7023780941135842e-88,3.342239889129172e-39,0.0,5.685514235706228e-191
