molecule_id,prototypes,molecule_name,UMAP_x,UMAP_y
60,5,['(C6F4)O2B(C8H3F6)'],1.7891363,-3.7381065
124000,5,[],-5.237454,-6.9541984
15000,5,[],3.2064893,-3.7146168
9000,5,[],1.846517,-4.7321873
113000,5,[],2.0411735,-4.2841187
28000,5,[],3.3743677,-4.093423
5000,5,[],2.5202186,-3.5240111
70000,5,[],2.984343,-3.9759543
8000,5,[],2.7965944,-4.442359
50000,5,[],1.8792208,-3.9723399
84000,5,[],1.701712,-4.820868
88000,5,[],1.5793779,-4.362368
82000,5,[],1.4093254,-3.8635101
60000,5,[],2.1137955,-3.786712
124001,5,[],-5.331713,-6.87511
15001,5,[],3.3268511,-3.6116323
9001,5,[],1.7678505,-4.7864094
113001,5,[],1.8695419,-4.236963
28001,5,[],3.3317585,-4.166636
5001,5,[],2.0007913,-3.5906518
7001,5,[],-5.016404,-6.7639823
70001,5,[],3.3638372,-4.2382526
8001,5,[],3.4081845,-4.1650624
50001,5,[],2.0448322,-3.8097944
84001,5,[],1.4117781,-4.4527555
111001,5,[],-5.2861714,-6.699321
88001,5,[],1.4551213,-4.5017695
103001,5,[],-5.3601217,-6.7939634
87001,5,[],-4.731236,-6.607841
86001,5,[],-5.2964315,-6.7111998
82001,5,[],1.7874992,-4.090022
60001,5,[],1.7453612,-3.7398133
15010,5,[],3.3649824,-3.5654066
9010,5,[],1.7548133,-4.7591834
113010,5,[],2.4535067,-3.8924305
28010,5,[],3.2400067,-4.0597134
89010,5,[],3.756951,-3.657462
5010,5,[],1.7886074,-3.6459203
7010,5,[],-4.9082327,-6.6897645
70010,5,[],3.4354587,-4.2859373
8010,5,[],3.5882857,-3.7043626
100010,5,[],1.4495118,-4.0110235
50010,5,[],3.012302,-3.4838777
84010,5,[],1.3601581,-4.3608904
111010,5,[],-5.2791557,-6.9293046
88010,5,[],1.7896254,-3.6496367
107010,5,[],3.7238188,-3.6884532
103010,5,[],-5.1382456,-7.018372
87010,5,[],-4.719334,-6.5843325
86010,5,[],-4.7766056,-6.6007705
82010,5,[],2.0347855,-3.5722868
60010,5,[],1.9779001,-3.5669417
124011,5,[],-5.216864,-6.879796
15011,5,[],3.5508134,-3.6222694
