x,y,group
2.2081833,13.953889,Unlabeled
-0.784266,6.8756537,Unlabeled
-3.4975111,10.497517,Unlabeled
2.1015556,11.769102,Unlabeled
1.9062847,13.448706,Unlabeled
-0.7279611,9.866146,Unlabeled
-5.7843156,5.230067,Unlabeled
-2.35597,9.631894,Unlabeled
1.9448463,13.406826,Unlabeled
-3.1940846,12.709857,Unlabeled
4.7929716,11.253255,Unlabeled
1.2046859,13.34227,Unlabeled
2.2043023,9.992666,Unlabeled
-1.7598492,11.430762,Unlabeled
-0.15993486,8.797425,Unlabeled
1.0309888,17.051172,Unlabeled
-1.9552017,6.272705,Unlabeled
-2.4795282,9.117567,Unlabeled
0.63174903,12.480412,Unlabeled
-2.5261385,11.753213,Unlabeled
-1.2808791,11.255776,Unlabeled
-2.1350098,12.018486,Unlabeled
1.9435928,12.880493,Unlabeled
3.3599207,10.241343,Unlabeled
2.8601148,11.206331,Unlabeled
0.3070225,13.1956,Unlabeled
-2.1757898,11.95033,Unlabeled
-2.8670783,4.876548,Unlabeled
-7.3309956,10.021584,Unlabeled
-0.47260505,8.758901,Unlabeled
0.616543,17.522242,Unlabeled
4.5747633,11.59727,Unlabeled
-5.6282625,17.890469,Unlabeled
3.2873225,10.249666,Unlabeled
1.8391888,13.032702,Unlabeled
0.04202205,9.229987,Unlabeled
-2.5477648,7.382765,Unlabeled
1.4918199,10.905033,Unlabeled
1.4280738,16.323994,Unlabeled
0.9254821,15.6935,Unlabeled
-7.7886567,9.82842,Unlabeled
0.7137899,13.672027,Unlabeled
-3.897186,17.947111,Unlabeled
0.1997447,12.675154,Unlabeled
-0.8274384,12.163739,Unlabeled
0.18922575,9.079994,Unlabeled
-2.5979683,5.0522857,Unlabeled
6.3996,12.091046,Unlabeled
-7.8727264,9.717658,Unlabeled
-1.9722991,5.9040284,Unlabeled
1.3547782,9.457887,Unlabeled
2.322852,10.949274,Unlabeled
13.690647,10.4362135,Unlabeled
-3.2722542,7.916463,Unlabeled
0.06186958,11.856061,Unlabeled
2.7326372,11.684518,Unlabeled
-0.6392942,12.015235,Unlabeled
-6.1525974,9.708271,Unlabeled
-0.763964,11.2250595,Unlabeled
-0.6354851,11.18494,Unlabeled
0.42487064,9.314909,Unlabeled
-3.0480459,8.029927,Unlabeled
-3.7289913,20.351852,Unlabeled
-0.35701528,10.757068,Unlabeled
-1.8450364,12.492217,Unlabeled
14.583038,8.637374,Unlabeled
3.174793,9.068931,Unlabeled
-2.4856894,10.36357,Unlabeled
-2.1158655,12.225367,Unlabeled
0.82997334,11.547472,Unlabeled
2.871582,11.442372,Unlabeled
1.1797596,12.4418125,Unlabeled
0.98063636,17.477627,Unlabeled
2.2488296,10.494436,Unlabeled
0.6983788,9.303875,Unlabeled
-3.9796326,10.823918,Unlabeled
-2.9088554,5.836445,Unlabeled
6.413357,12.144294,Unlabeled
-0.46802473,10.097842,Unlabeled
-1.2980978,8.244166,Unlabeled
-0.6436953,11.499062,Unlabeled
-0.45538938,9.268933,Unlabeled
-3.8879313,10.676807,Unlabeled
0.49570432,9.568507,Unlabeled
0.19339664,10.973355,Unlabeled
-2.9048235,12.625887,Unlabeled
-3.060672,20.800518,Unlabeled
-6.8192053,10.050927,Unlabeled
-6.706551,7.7610664,Unlabeled
1.5308726,12.012622,Unlabeled
-7.9220085,10.919383,Unlabeled
0.9465025,13.070106,Unlabeled
-2.9141152,2.9944544,Unlabeled
-0.9719195,14.681469,Unlabeled
-3.8096442,17.893873,Unlabeled
-5.1200647,13.93023,Unlabeled
2.815355,11.453622,Unlabeled
0.6022263,10.056753,Unlabeled
-7.6449056,10.426886,Unlabeled
1.9369398,14.18588,Unlabeled
3.9747088,12.208797,Unlabeled
-0.036848083,9.766934,Unlabeled
1.1054413,8.5817585,Unlabeled
1.8296447,12.244411,Unlabeled
2.667549,9.404636,Unlabeled
-2.765485,7.180751,Unlabeled
0.42348668,10.709317,Unlabeled
-3.2416508,13.80824,Unlabeled
-5.888078,17.917171,Unlabeled
-1.0687609,8.538609,Unlabeled
0.6121611,17.366049,Unlabeled
0.054918867,11.225682,Unlabeled
5.508519,13.105948,Unlabeled
-5.500148,17.846869,Unlabeled
1.7456815,11.044523,Unlabeled
2.060515,12.328188,Unlabeled
1.51534,13.133214,Unlabeled
2.3590481,11.212726,Unlabeled
-3.5997767,3.2764435,Unlabeled
3.543816,10.995148,Unlabeled
-2.1836662,5.0115533,Unlabeled
-1.9434787,4.29597,Unlabeled
-0.7980635,7.6303134,Unlabeled
-2.2167184,9.129191,Unlabeled
-2.1883936,9.2003355,Unlabeled
-2.80046,9.77254,Unlabeled
-7.4576516,9.886629,Unlabeled
2.6030605,12.003883,Unlabeled
2.0562687,13.438414,Unlabeled
-2.2431736,4.658444,Unlabeled
0.43721426,11.621563,Unlabeled
-4.7072053,5.6316767,Unlabeled
-2.3428497,9.994824,Unlabeled
-0.52086514,9.424957,Unlabeled
0.8589402,17.40648,Unlabeled
6.119805,14.397604,Unlabeled
-1.5088547,9.842002,Unlabeled
0.52504265,11.275993,Unlabeled
0.014432943,10.795278,Unlabeled
0.42087123,9.604242,Unlabeled
0.9061158,11.564825,Unlabeled
-1.7950622,11.437776,Unlabeled
-1.7416602,6.2604294,Unlabeled
-2.9684572,2.8605049,Unlabeled
-2.1570258,9.746869,Unlabeled
-6.095451,4.9155703,Unlabeled
2.0527523,10.833341,Unlabeled
-2.3115704,8.153964,Unlabeled
-2.5591042,11.707684,Unlabeled
6.0067163,10.93403,Unlabeled
2.009696,13.29224,Unlabeled
0.936545,15.567537,Unlabeled
-3.4819045,20.75205,Unlabeled
-1.3538952,11.284676,Unlabeled
-2.8134928,5.4880443,Unlabeled
-0.7809606,11.52793,Unlabeled
4.485442,11.595825,Unlabeled
-0.5870264,9.746508,Unlabeled
-2.5147836,9.091415,Unlabeled
-2.514013,9.205765,Unlabeled
-5.0125422,13.980717,Unlabeled
2.4446163,15.013028,Unlabeled
-1.9079427,12.267437,Unlabeled
-1.0980211,9.566578,Unlabeled
1.4163109,9.10825,Unlabeled
-2.8857775,4.076355,Unlabeled
-2.7777767,8.334649,Unlabeled
0.7080762,17.195261,Unlabeled
-2.0653374,8.147658,Unlabeled
-1.9577876,7.6027575,Unlabeled
1.0043886,13.104715,Unlabeled
0.7641313,10.205029,Unlabeled
-1.1711477,8.185246,Unlabeled
-2.7512171,7.206178,Unlabeled
1.3710374,9.045541,Unlabeled
-1.6711597,12.942743,Unlabeled
1.1921039,13.832813,Unlabeled
-0.04213689,9.1660385,Unlabeled
-3.4362051,21.292883,Unlabeled
-1.7255846,10.429164,Unlabeled
2.2611213,11.478297,Unlabeled
-1.0340942,6.789134,Unlabeled
-6.7046056,10.102841,Unlabeled
1.8954183,10.229419,Unlabeled
-3.6695518,20.57123,Unlabeled
-1.3044212,11.664478,Unlabeled
-2.2602143,5.4188952,Unlabeled
2.3197095,9.614727,Unlabeled
0.70207345,17.28806,Unlabeled
-4.211373,8.030633,Unlabeled
3.8847458,20.201708,Unlabeled
-4.8613873,12.65106,Unlabeled
-4.2516017,7.9069567,Unlabeled
-2.9582508,4.8933077,Unlabeled
-0.348504,9.596155,Unlabeled
2.5218916,13.50713,Unlabeled
-4.4458685,12.245813,Unlabeled
3.8726454,20.206549,Unlabeled
-2.0483243,10.9039955,Unlabeled
1.2297802,13.388695,Unlabeled
2.507498,14.239403,Unlabeled
3.3803344,10.799288,Unlabeled
1.6187801,10.579291,Unlabeled
-3.2445483,7.8978477,Unlabeled
0.8771222,16.500902,Unlabeled
-3.6325438,19.319338,Unlabeled
-0.11334413,9.017993,Unlabeled
-2.6980267,12.228737,Unlabeled
3.0647264,4.340317,Unlabeled
2.349925,9.204941,Unlabeled
3.0611253,4.3391333,Unlabeled
0.66703403,16.33699,Unlabeled
-2.9177833,4.360789,Unlabeled
-1.5701271,3.39461,Unlabeled
2.198244,8.909089,Unlabeled
3.3768356,11.129543,Unlabeled
13.181767,10.799537,Unlabeled
-1.8290412,8.109065,Unlabeled
2.1936576,14.211197,Unlabeled
1.1174606,17.22908,Unlabeled
3.6065838,10.841536,Unlabeled
-2.424825,10.039781,Unlabeled
0.6936167,7.531857,Unlabeled
2.6621323,12.384112,Unlabeled
-0.6640299,9.524768,Unlabeled
-3.7868946,18.064466,Unlabeled
-4.6174936,5.655975,Unlabeled
-0.114402235,14.994724,Unlabeled
-2.5819054,5.7482586,Unlabeled
-0.8972006,11.545754,Unlabeled
-2.0603247,9.787025,Unlabeled
0.32731572,11.430982,Unlabeled
-3.3814335,5.0071497,Unlabeled
-2.5641954,9.3191595,Unlabeled
3.9189124,20.188416,Unlabeled
1.3526125,12.961045,Unlabeled
1.0005146,11.736663,Unlabeled
-2.334155,8.339241,Unlabeled
1.3800397,9.472253,Unlabeled
-1.6903441,4.68057,Unlabeled
3.434086,10.195749,Unlabeled
1.3980613,12.085997,Unlabeled
-2.1007066,13.067527,Unlabeled
-0.96259373,11.891009,Unlabeled
-0.7888427,9.50044,Unlabeled
-4.593488,5.5891747,Unlabeled
1.38512,13.915547,Unlabeled
2.0839071,9.611057,Unlabeled
-3.8896763,10.608923,Unlabeled
-3.2327936,20.82855,Unlabeled
-0.6035565,9.674289,Unlabeled
-7.962735,9.938976,Unlabeled
2.5546992,10.028002,Unlabeled
1.4766159,11.074211,Unlabeled
-5.589535,17.886948,Unlabeled
-1.6059899,9.472909,Unlabeled
-2.4773788,5.515296,Unlabeled
-0.51981574,12.556165,Unlabeled
-1.6641667,4.9677486,Unlabeled
-3.7024074,17.918596,Unlabeled
-3.6309812,20.55047,Unlabeled
0.34159636,11.6679,Unlabeled
0.38795567,8.669305,Unlabeled
-1.6839943,7.641687,Unlabeled
2.0669475,13.904645,Unlabeled
-2.7732072,9.892257,Unlabeled
2.5794315,9.00058,Unlabeled
6.3965735,12.103836,Unlabeled
1.752898,12.659089,Unlabeled
-4.2269893,10.820185,Unlabeled
-3.846842,18.0731,Unlabeled
-3.479605,4.9712143,Unlabeled
0.45259622,8.803904,Unlabeled
0.4902142,10.556413,Unlabeled
-0.3408618,9.378616,Unlabeled
-1.9477329,12.433273,Unlabeled
-7.403096,9.700795,Unlabeled
-0.98943007,9.034017,Unlabeled
0.07606387,9.5615015,Unlabeled
-3.4396632,20.791256,Unlabeled
-2.861113,4.588483,Unlabeled
-4.2609296,10.8859215,Unlabeled
1.019496,12.53578,Unlabeled
13.431666,10.966798,Unlabeled
-2.4041557,4.624542,Unlabeled
-1.9603825,9.11576,Unlabeled
-3.626628,10.20723,Unlabeled
-2.1086645,11.592265,Unlabeled
-1.705272,12.1248665,Unlabeled
2.1712518,12.258754,Unlabeled
0.046494395,9.404529,Unlabeled
-6.952424,7.7761745,Unlabeled
3.5986981,11.089176,Unlabeled
-3.7210243,10.240925,Unlabeled
-3.106388,3.2481625,Unlabeled
-0.3732606,7.703179,Unlabeled
-6.834645,10.104533,Unlabeled
2.7070618,11.59946,Unlabeled
-0.46892682,8.625439,Unlabeled
0.65257657,7.6635027,Unlabeled
1.3175534,16.505432,Unlabeled
-2.7165258,8.065046,Unlabeled
-0.59180135,9.570942,Unlabeled
1.3926429,17.764526,Unlabeled
2.292221,15.042916,Unlabeled
-2.8689826,8.106143,Unlabeled
-3.1062777,5.488516,Unlabeled
4.5113163,13.818692,Unlabeled
2.1291652,14.054902,Unlabeled
-1.1819249,12.202268,Unlabeled
-2.2441652,12.68419,Unlabeled
-3.5772305,19.534542,Unlabeled
2.1235657,8.955197,Unlabeled
-1.6607386,8.853305,Unlabeled
-4.560156,10.884173,Unlabeled
1.9919401,10.933475,Unlabeled
1.9669981,7.250592,Unlabeled
-1.7177744,4.6302724,Unlabeled
-5.5438523,17.858965,Unlabeled
-10.228109,9.72493,Unlabeled
-4.340366,8.008086,Unlabeled
-0.46830046,8.002734,Unlabeled
3.401843,11.796519,Unlabeled
-2.554652,5.6833982,Unlabeled
1.6555603,11.607724,Unlabeled
1.73252,13.385492,Unlabeled
-3.620164,3.2498126,Unlabeled
-4.6530685,5.652947,Unlabeled
-1.0809281,11.0292,Unlabeled
-1.2284448,11.095545,Unlabeled
-2.2460802,5.958327,Unlabeled
-7.357465,9.382207,Unlabeled
2.5383797,9.8209305,Unlabeled
-1.4062331,6.636649,Unlabeled
1.6593806,16.503998,Unlabeled
-1.7115393,5.975152,Unlabeled
-5.9550457,5.0453153,Unlabeled
3.1111643,11.261412,Unlabeled
-0.65092903,7.5256147,Unlabeled
-2.7785714,12.441899,Unlabeled
-2.4869657,7.420124,Unlabeled
2.2653835,9.982906,Unlabeled
0.12981465,9.267558,Unlabeled
-0.32884258,9.494141,Unlabeled
1.0363984,17.345676,Unlabeled
-2.5873682,4.9217243,Unlabeled
0.3791082,11.862168,Unlabeled
13.329556,10.380733,Unlabeled
-0.6563294,12.7856045,Unlabeled
2.1907191,5.920763,Unlabeled
-4.1824594,10.904806,Unlabeled
-0.8132004,9.433668,Unlabeled
4.5639453,11.59923,Unlabeled
-0.0431506,10.049772,Unlabeled
0.31400377,12.015507,Unlabeled
-0.49069148,8.975436,Unlabeled
4.326647,12.869676,Unlabeled
-8.169401,9.957823,Unlabeled
3.6046472,11.331133,Unlabeled
3.35638,11.899831,Unlabeled
-6.8908935,9.896413,Unlabeled
-0.8927089,12.594814,Unlabeled
-2.465595,3.4223506,Unlabeled
2.531328,11.288235,Unlabeled
0.33258992,9.192861,Unlabeled
0.4483847,8.716244,Unlabeled
-2.495175,8.853697,Unlabeled
1.2970074,11.1136055,Unlabeled
1.0426143,12.321203,Unlabeled
2.110638,10.356798,Unlabeled
-5.7483797,17.862076,Unlabeled
-2.2527757,9.209182,Unlabeled
-0.361985,8.814365,Unlabeled
1.3514045,12.212361,Unlabeled
-2.4604843,3.6340582,Unlabeled
-2.229356,13.148142,Unlabeled
0.15832345,9.628848,Unlabeled
1.7412589,10.570135,Unlabeled
-2.2839184,5.4575424,Unlabeled
4.084867,10.461735,Unlabeled
-4.059278,10.785133,Unlabeled
0.9372442,10.975738,Unlabeled
-4.2500877,10.183739,Unlabeled
-1.4542652,11.498985,Unlabeled
-4.6250334,10.875451,Unlabeled
3.362403,12.042013,Unlabeled
0.10618139,9.125507,Unlabeled
1.1020046,12.769651,Unlabeled
-0.3702982,11.915907,Unlabeled
-0.8363847,9.838116,Unlabeled
13.63375,10.533439,Unlabeled
0.7209567,10.508054,Unlabeled
1.7677503,22.671806,Unlabeled
3.337468,8.988615,Unlabeled
0.47075713,10.991877,Unlabeled
2.7277634,11.13892,Unlabeled
-4.889018,12.648203,Unlabeled
-0.2858328,10.664053,Unlabeled
-3.1961958,9.728804,Unlabeled
2.562031,9.8011465,Unlabeled
1.2619013,13.443095,Unlabeled
1.482075,10.612087,Unlabeled
1.7736456,12.664121,Unlabeled
14.178081,10.449792,Unlabeled
-1.6484041,5.585249,Unlabeled
2.436901,9.758095,Unlabeled
-1.5268018,10.67727,Unlabeled
2.7762258,9.10744,Unlabeled
-4.9637847,13.935092,Unlabeled
1.940825,11.407944,Unlabeled
-2.0765116,7.18367,Unlabeled
-6.0692973,4.943021,Unlabeled
5.806476,9.103033,Unlabeled
1.456699,10.896083,Unlabeled
-1.9713962,10.884237,Unlabeled
-1.1929456,6.295269,Unlabeled
-2.9452722,2.8945637,Unlabeled
2.238481,11.0930195,Unlabeled
-4.776901,5.5620656,Unlabeled
-7.565699,9.884237,Unlabeled
-3.3787777,7.778438,Unlabeled
-0.70521677,11.665684,Unlabeled
-1.9900732,11.145108,Unlabeled
0.17049062,11.16458,Unlabeled
0.50769377,12.248657,Unlabeled
2.1986651,10.085113,Unlabeled
-0.6831367,8.9329,Unlabeled
1.0333816,13.9423685,Unlabeled
1.249576,11.595798,Unlabeled
0.12774049,8.3765135,Unlabeled
-2.1149063,13.093151,Unlabeled
-3.693852,20.388138,Unlabeled
-0.6486777,10.167699,Unlabeled
-2.0369341,6.9171624,Unlabeled
-2.2634325,8.819772,Unlabeled
0.8926853,14.027116,Unlabeled
1.6775076,12.743153,Unlabeled
-2.9172873,4.740217,Unlabeled
-1.4173652,11.329715,Unlabeled
-0.5425865,11.210213,Unlabeled
1.5497022,10.927747,Unlabeled
2.957561,10.082251,Unlabeled
4.3110514,15.3538265,Unlabeled
-6.5706267,10.186959,Unlabeled
-10.266673,9.719662,Unlabeled
-1.992906,5.421454,Unlabeled
-1.4188617,8.942807,Unlabeled
-2.0260093,9.401601,Unlabeled
1.0049073,17.104134,Unlabeled
-0.9727989,12.3257065,Unlabeled
2.5537508,11.870043,Unlabeled
3.752033,8.544079,Unlabeled
1.0428262,17.804409,Unlabeled
-3.880012,10.557573,Unlabeled
3.9850965,10.310706,Unlabeled
-2.7848454,7.3257446,Unlabeled
0.95912075,9.566511,Unlabeled
0.17340168,10.620048,Unlabeled
3.2273278,11.581511,Unlabeled
3.8652697,10.487255,Unlabeled
-4.887821,12.665689,Unlabeled
-0.9037555,11.5804,Unlabeled
-1.5425441,10.063347,Unlabeled
-0.8976746,11.009624,Unlabeled
-0.5648484,9.684773,Unlabeled
-1.0572033,8.3609915,Unlabeled
-1.0816988,14.867294,Unlabeled
-7.3606644,10.803187,Unlabeled
-7.3632364,10.105032,Unlabeled
-0.46303988,9.211888,Unlabeled
-0.79840636,13.520514,Unlabeled
4.548343,13.844132,Unlabeled
-0.6894019,6.531323,Unlabeled
-0.4629113,13.081921,Unlabeled
-7.3252482,10.040595,Unlabeled
3.5586095,10.897714,Unlabeled
2.4809263,15.026061,Unlabeled
-2.5433576,5.4390965,Unlabeled
3.8323867,20.24189,Unlabeled
0.20150347,9.831914,Unlabeled
0.79385835,16.323532,Unlabeled
-1.9406053,8.074963,Unlabeled
-2.9017189,3.033776,Unlabeled
-1.3366213,7.096736,Unlabeled
-2.7691975,11.827266,Unlabeled
-4.6203923,5.684743,Unlabeled
-2.6470916,5.668432,Unlabeled
0.7973106,9.394517,Unlabeled
13.338935,10.382972,Unlabeled
-0.73979,8.989871,Unlabeled
-1.295668,13.159152,Unlabeled
2.6084516,9.513097,Unlabeled
-0.24279703,9.235577,Unlabeled
-6.6886597,7.4793534,Unlabeled
-0.53153425,9.005398,Unlabeled
0.4400113,9.7350445,Unlabeled
3.4171686,10.059857,Unlabeled
-1.3843912,6.2022014,Unlabeled
-0.81167793,10.028169,Unlabeled
-4.1103745,10.8053055,Unlabeled
-8.3712,9.129673,Unlabeled
-2.5183346,8.443177,Unlabeled
-0.90969163,5.774966,Unlabeled
-7.651969,9.759163,Unlabeled
-0.22691113,11.116226,Unlabeled
-7.7972956,10.42668,Unlabeled
-2.5400374,5.428579,Unlabeled
-3.8260505,10.592137,Unlabeled
0.50051206,10.92173,Unlabeled
-6.711782,11.450356,Unlabeled
-0.6840695,9.884157,Unlabeled
-2.5153584,9.449678,Unlabeled
1.0226878,10.076787,Unlabeled
-2.1918657,4.818816,Unlabeled
-2.300807,5.998738,Unlabeled
-1.2495657,8.998944,Unlabeled
-7.6316576,10.003007,Unlabeled
3.2330544,10.999032,Unlabeled
-0.5609115,9.5408535,Unlabeled
-3.2857063,20.486048,Unlabeled
0.5774735,7.7805314,Unlabeled
0.19952144,9.375979,Unlabeled
-0.58732325,12.338137,Unlabeled
-2.9666295,13.465875,Unlabeled
-0.6300396,10.870853,Unlabeled
-1.6642331,6.4388676,Unlabeled
-4.0142393,10.413947,Unlabeled
2.328159,9.859911,Unlabeled
-3.3358066,6.3547826,Unlabeled
0.5527893,11.158007,Unlabeled
14.575698,8.638886,Unlabeled
-1.1365067,7.887897,Unlabeled
2.9716988,11.417977,Unlabeled
-2.3911514,9.2915945,Unlabeled
-1.0976812,11.501793,Unlabeled
1.6440159,11.570832,Unlabeled
-1.8628023,4.7781243,Unlabeled
0.17627144,9.286407,Unlabeled
12.898446,11.147712,Unlabeled
-0.9414815,7.5855184,Unlabeled
1.1154823,10.826513,Unlabeled
12.9348135,11.160286,Unlabeled
0.3890759,7.973987,Unlabeled
2.4592454,14.160465,Unlabeled
-1.6674043,8.53692,Unlabeled
-1.4324325,10.384397,Unlabeled
0.38331527,9.013515,Unlabeled
-2.1225183,5.47651,Unlabeled
-3.3674245,5.7846804,Unlabeled
-3.5534825,3.2610474,Unlabeled
3.0253692,11.185526,Unlabeled
-1.327098,8.597352,Unlabeled
4.4197087,15.421454,Unlabeled
-0.46743968,10.893866,Unlabeled
-0.30774373,9.516493,Unlabeled
1.2477639,11.385928,Unlabeled
-2.549469,9.198868,Unlabeled
-0.75372505,5.929326,Unlabeled
-2.0251162,6.226885,Unlabeled
1.2216036,10.21688,Unlabeled
-3.9810603,7.9843736,Unlabeled
-1.2886997,6.477191,Unlabeled
-6.773765,7.4706106,Unlabeled
2.8135517,15.169916,Unlabeled
-1.631345,7.9554024,Unlabeled
2.3140872,9.81878,Unlabeled
4.0272593,10.599083,Unlabeled
-4.2431197,7.963159,Unlabeled
-2.8923042,2.9536777,Unlabeled
-0.6562346,11.230268,Unlabeled
-1.443778,12.6420555,Unlabeled
4.71546,9.64529,Unlabeled
0.6334551,11.474981,Unlabeled
-0.8817332,11.098548,Unlabeled
-0.8342645,9.37871,Unlabeled
0.6314733,11.218883,Unlabeled
-0.9947951,13.535898,Unlabeled
-1.8593267,10.838897,Unlabeled
-8.600375,10.055664,Unlabeled
-2.7516556,12.545777,Unlabeled
0.9465362,10.1193495,Unlabeled
-1.9816403,4.3684387,Unlabeled
2.4561133,11.254468,Unlabeled
7.6681104,10.80956,Unlabeled
-1.1075761,9.550747,Unlabeled
2.383433,13.694568,Unlabeled
0.32871008,10.543851,Unlabeled
-0.85793084,11.344863,Unlabeled
-2.1343706,5.2089815,Unlabeled
2.2183843,11.749,Unlabeled
-1.8204434,3.0117784,Unlabeled
-6.953296,9.779663,Unlabeled
-8.149396,10.989103,Unlabeled
-2.6708753,4.906891,Unlabeled
-1.579929,10.714683,Unlabeled
1.9609857,10.190927,Unlabeled
-0.09392831,10.757102,Unlabeled
-6.7652225,7.8242545,Unlabeled
-6.8809843,7.895426,Unlabeled
-0.3529611,8.883156,Unlabeled
0.111186765,10.484669,Unlabeled
-0.7446104,13.541289,Unlabeled
1.8182908,12.550831,Unlabeled
1.7385738,9.939899,Unlabeled
1.6454047,10.370819,Unlabeled
-0.28384578,9.144773,Unlabeled
1.9279864,10.283225,Unlabeled
2.285809,9.322303,Unlabeled
-0.48369125,13.12211,Unlabeled
-0.882201,9.725122,Unlabeled
0.317176,9.437221,Unlabeled
-1.0926746,9.636592,Unlabeled
-0.50014436,8.987605,Unlabeled
-2.3061113,9.925546,Unlabeled
1.7416033,8.824768,Unlabeled
0.87773615,17.122953,Unlabeled
3.0886433,8.33581,Unlabeled
-0.21308184,12.100932,Unlabeled
-7.049757,8.494594,Unlabeled
0.80443454,9.409146,Unlabeled
-1.2745451,11.052421,Unlabeled
-1.9889666,11.425972,Unlabeled
-1.5384098,9.504855,Unlabeled
1.0805073,16.925575,Unlabeled
2.4238305,10.063063,Unlabeled
0.9003745,17.105143,Unlabeled
0.5820665,11.002478,Unlabeled
-0.5603149,9.13288,Unlabeled
-3.0169816,12.686188,Unlabeled
2.9182007,9.312787,Unlabeled
-5.8096905,17.88399,Unlabeled
-2.187248,6.412387,Unlabeled
0.836336,13.188657,Unlabeled
3.8396168,8.3872,Unlabeled
2.372623,8.353409,Unlabeled
-2.5292246,8.349165,Unlabeled
1.2935024,11.750717,Unlabeled
14.556229,8.6196,Unlabeled
2.312295,11.431572,Unlabeled
0.73789644,17.337603,Unlabeled
-2.4313,5.3503027,Unlabeled
2.3420258,14.326157,Unlabeled
-7.301127,10.036747,Unlabeled
-1.7699106,12.382142,Unlabeled
-0.8139753,12.5714855,Unlabeled
1.2685753,12.455145,Unlabeled
0.65382093,15.832514,Unlabeled
4.471707,11.579141,Unlabeled
-2.8743238,5.765938,Unlabeled
-1.5206041,3.3203037,Unlabeled
-2.00026,11.442553,Unlabeled
1.6194105,9.857011,Unlabeled
2.6895814,9.239969,Unlabeled
0.6095017,7.8303022,Unlabeled
-1.6818079,11.678579,Unlabeled
-4.2389,6.842527,Unlabeled
1.9817431,11.510395,Unlabeled
-1.1091145,7.6343966,Unlabeled
-0.8199312,9.424049,Unlabeled
2.1957448,5.909964,Unlabeled
-2.4870422,5.8199244,Unlabeled
0.9647463,9.337013,Unlabeled
2.4849813,14.197639,Unlabeled
-1.2335513,9.8782,Unlabeled
-0.64061123,8.75688,Unlabeled
-1.6315621,3.4411163,Unlabeled
1.1851168,11.953562,Unlabeled
-6.881608,7.9823527,Unlabeled
2.4050207,11.18258,Unlabeled
-1.4513505,13.3214655,Unlabeled
0.9734704,17.013517,Unlabeled
-2.3920982,10.008334,Unlabeled
-2.711439,4.6704707,Unlabeled
14.529737,8.648294,Unlabeled
-2.4232812,7.860955,Unlabeled
1.7186224,12.917892,Unlabeled
-1.6691918,3.5226502,Unlabeled
0.7695369,11.993861,Unlabeled
-1.1885794,9.900639,Unlabeled
14.555581,8.605692,Unlabeled
3.4330232,9.882125,Unlabeled
0.17386629,9.22631,Unlabeled
3.255794,11.337442,Unlabeled
-2.1774237,11.1073265,Unlabeled
1.8864287,12.846628,Unlabeled
-8.039611,9.948115,Unlabeled
-6.420477,9.755775,Unlabeled
-1.5381362,11.496528,Unlabeled
1.4330552,13.473359,Unlabeled
1.0278516,16.707653,Unlabeled
0.9005791,10.804985,Unlabeled
0.86343884,11.5203705,Unlabeled
-1.72382,8.386504,Unlabeled
-6.77523,7.8073397,Unlabeled
0.44506544,11.411322,Unlabeled
-0.559101,11.240219,Unlabeled
-0.16997248,9.742298,Unlabeled
0.6954788,17.120874,Unlabeled
0.9317828,17.690802,Unlabeled
-1.4226964,6.6237235,Unlabeled
-1.1693513,10.937078,Unlabeled
0.39667308,9.880152,Unlabeled
-1.7858324,12.078767,Unlabeled
3.9474688,11.192433,Unlabeled
-2.1491084,12.384075,Unlabeled
14.186988,10.434845,Unlabeled
1.3184545,13.889613,Unlabeled
-1.2275156,9.081703,Unlabeled
0.17529473,11.460405,Unlabeled
0.09771566,9.040672,Unlabeled
2.2139642,10.960614,Unlabeled
-1.3451157,11.471834,Unlabeled
1.3164465,11.684804,Unlabeled
13.35592,10.385401,Unlabeled
-1.6540283,13.03075,Unlabeled
0.07646545,10.5468,Unlabeled
-0.56067765,10.365189,Unlabeled
0.3739144,11.345762,Unlabeled
4.1208315,10.307528,Unlabeled
-0.9226016,12.565668,Unlabeled
-2.439287,9.9147835,Unlabeled
-0.4621681,7.6734347,Unlabeled
-1.8149406,3.661628,Unlabeled
2.8945022,11.049407,Unlabeled
-3.1246955,8.736797,Unlabeled
2.1674075,9.74334,Unlabeled
-2.9472947,8.602971,Unlabeled
-4.0968623,9.246879,Unlabeled
2.6429305,9.560982,Unlabeled
-1.8240997,10.836076,Unlabeled
-6.688928,7.480045,Unlabeled
-3.1796055,8.155817,Unlabeled
2.426729,11.394585,Unlabeled
0.9839191,10.250809,Unlabeled
2.4032552,9.555212,Unlabeled
-3.6385372,19.325768,Unlabeled
3.3740156,10.477693,Unlabeled
2.2891426,9.70124,Unlabeled
