method,nearest_proto_similarity,assigned_prototype
Morgan,0.26405954360961914,7
Morgan,0.5116918087005615,7
Morgan,0.4101223349571228,7
Morgan,0.4433702826499939,7
Morgan,0.2592093348503113,7
Morgan,0.6195599436759949,7
Morgan,0.573813796043396,7
Morgan,0.5615819692611694,7
Morgan,0.6241817474365234,7
Morgan,0.2925202250480652,6
Morgan,0.39832010865211487,7
Morgan,0.6599311828613281,7
Morgan,0.6964887380599976,7
Morgan,0.6106166243553162,7
Morgan,0.6640589237213135,7
Morgan,0.2803803086280823,7
Morgan,0.4551681876182556,7
Morgan,0.4785383343696594,7
Morgan,0.557354748249054,3
Morgan,0.4373149871826172,7
Morgan,0.47698426246643066,2
Morgan,0.8107121586799622,2
Morgan,0.5902926921844482,7
Morgan,0.5755937099456787,7
Morgan,0.4743717312812805,7
Morgan,0.43693238496780396,7
Morgan,0.7934144735336304,2
Morgan,0.3381138741970062,6
Morgan,0.31769293546676636,7
Morgan,0.32867008447647095,7
Morgan,0.5404890775680542,7
Morgan,0.4208908677101135,7
Morgan,0.39143967628479004,7
Morgan,0.8322353363037109,2
Morgan,0.39701536297798157,7
Morgan,0.40237653255462646,4
Morgan,0.4468865990638733,4
Morgan,0.8332563638687134,2
Morgan,0.511775016784668,6
Morgan,0.5523937940597534,6
Morgan,0.3976897895336151,7
Morgan,0.26430344581604004,7
Morgan,0.32715898752212524,2
Morgan,0.6820648312568665,2
Morgan,0.3718183636665344,4
Morgan,0.33638328313827515,7
Morgan,0.49736636877059937,2
Morgan,0.35704606771469116,7
Morgan,0.39950063824653625,4
Morgan,0.3615432679653168,4
Morgan,0.7982296943664551,2
Morgan,0.15947192907333374,7
Morgan,0.5017116069793701,6
Morgan,0.813876211643219,2
Morgan,0.5148134231567383,3
Morgan,0.35741567611694336,7
Morgan,0.37939608097076416,7
Morgan,0.5971078276634216,2
Morgan,0.3679109513759613,7
Morgan,0.7475209832191467,4
Morgan,0.7433416247367859,4
Morgan,0.36131736636161804,1
Morgan,0.2604913115501404,7
Morgan,0.19498062133789062,7
Morgan,0.20991839468479156,7
Morgan,0.1971322000026703,7
Morgan,0.6320523023605347,4
Morgan,0.5934978723526001,4
Morgan,0.6009461879730225,4
Morgan,0.5470733642578125,2
Morgan,0.3160891830921173,2
Morgan,0.8108077049255371,2
Morgan,0.7937601804733276,2
Morgan,0.7036044597625732,2
Morgan,0.7913717031478882,2
Morgan,0.4235996901988983,6
Morgan,0.3121037483215332,7
Morgan,0.6615779995918274,3
Morgan,0.42133331298828125,7
Morgan,0.3737812638282776,7
Morgan,0.40237778425216675,7
Morgan,0.5550937652587891,6
Morgan,0.4087646007537842,7
Morgan,0.6942837238311768,6
Morgan,0.3088606894016266,6
Morgan,0.32183459401130676,2
Morgan,0.2639831304550171,6
Morgan,0.5669203996658325,1
Morgan,0.7624517679214478,2
Morgan,0.5774601101875305,6
Morgan,0.19865408539772034,7
Morgan,0.3509024381637573,7
Morgan,0.7969268560409546,2
Morgan,0.42800405621528625,7
Morgan,0.4737086296081543,2
Morgan,0.5972710847854614,2
Morgan,0.352462500333786,7
Morgan,0.8110237717628479,3
Morgan,0.8088760375976562,2
Morgan,0.44212672114372253,4
Morgan,0.6517187356948853,6
Morgan,0.337152898311615,7
Morgan,0.5374969840049744,4
Morgan,0.5826643109321594,5
Morgan,0.37976330518722534,7
Morgan,0.42344486713409424,1
Morgan,0.22407685220241547,7
Morgan,0.7081191539764404,4
Morgan,0.3859567642211914,7
Morgan,0.3446137607097626,7
Morgan,0.4134422540664673,7
Morgan,0.3773798644542694,4
Morgan,0.43017542362213135,3
Morgan,0.291048526763916,6
Morgan,0.4244340658187866,1
Morgan,0.7079808712005615,1
Morgan,0.3060735762119293,6
Morgan,0.5936876535415649,4
Morgan,0.4881599545478821,1
Morgan,0.6023283004760742,2
Morgan,0.38474923372268677,4
Morgan,0.39644426107406616,6
Morgan,0.3966473340988159,2
Morgan,0.3458927869796753,7
Morgan,0.6347247958183289,6
Morgan,0.2634478211402893,6
Morgan,0.4269808530807495,1
Morgan,0.6701293587684631,6
Morgan,0.8241715431213379,2
Morgan,0.8060088157653809,2
Morgan,0.5880638360977173,4
Morgan,0.45467013120651245,2
Morgan,0.5139281749725342,7
Morgan,0.7869153618812561,4
Morgan,0.7854654788970947,4
Morgan,0.29649147391319275,5
Morgan,0.8180741667747498,1
Morgan,0.5292209982872009,4
Morgan,0.1845351755619049,1
Morgan,0.3724246919155121,7
Morgan,0.6547225117683411,4
Morgan,0.4035196900367737,2
Morgan,0.6084847450256348,4
Morgan,0.4139817953109741,7
Morgan,0.34713685512542725,7
Morgan,0.715129017829895,1
Morgan,0.6821954250335693,3
Morgan,0.5125799775123596,6
Morgan,0.7896852493286133,1
Morgan,0.586296021938324,6
Morgan,0.4621642827987671,7
Morgan,0.34918013215065,7
Morgan,0.41529974341392517,7
Morgan,0.6571863889694214,6
Morgan,0.37122103571891785,4
Morgan,0.3080630302429199,5
Morgan,0.3147795796394348,7
Morgan,0.3648309111595154,7
Morgan,0.6469628810882568,2
Morgan,0.2593587636947632,7
Morgan,0.5589101314544678,2
Morgan,0.3955475986003876,2
Morgan,0.28841161727905273,5
Morgan,0.818848192691803,2
Morgan,0.43659132719039917,6
Morgan,0.8154712915420532,2
Morgan,0.7814235091209412,2
Morgan,0.8143922090530396,2
Morgan,0.8288484811782837,2
Morgan,0.8325377702713013,2
Morgan,0.8324820399284363,2
Morgan,0.8068212270736694,2
Morgan,0.8019057512283325,2
Morgan,0.7691880464553833,2
Morgan,0.33105266094207764,7
Morgan,0.33378130197525024,7
Morgan,0.40696126222610474,7
Morgan,0.35598284006118774,7
Morgan,0.41902151703834534,5
Morgan,0.26512816548347473,7
Morgan,0.4442800283432007,7
Morgan,0.5203691124916077,4
Morgan,0.3802298605442047,7
Morgan,0.2822108268737793,7
Morgan,0.25553810596466064,2
Morgan,0.7884656190872192,1
Morgan,0.43181025981903076,2
Morgan,0.2753099799156189,4
Morgan,0.3014642596244812,7
Morgan,0.45557618141174316,1
Morgan,0.3818298578262329,7
Morgan,0.33236098289489746,7
Morgan,0.31954437494277954,7
Morgan,0.20097950100898743,7
Morgan,0.6389114260673523,6
Morgan,0.3331257998943329,7
Morgan,0.6694778203964233,6
Morgan,0.24127012491226196,2
Morgan,0.27627551555633545,7
Morgan,0.35299503803253174,2
Morgan,0.2832295000553131,7
Morgan,0.4676551818847656,2
Morgan,0.6639888286590576,1
Morgan,0.6050803065299988,1
Morgan,0.6046348214149475,1
Morgan,0.8047959208488464,1
Morgan,0.31363093852996826,7
Morgan,0.49939531087875366,7
Morgan,0.6312522888183594,1
Morgan,0.33473676443099976,4
Morgan,0.306280255317688,4
Morgan,0.37651073932647705,6
Morgan,0.34979182481765747,4
Morgan,0.3087981939315796,5
Morgan,0.4181745648384094,1
Morgan,0.8099830150604248,2
Morgan,0.5176146030426025,1
Morgan,0.7398922443389893,2
Morgan,0.8063133955001831,3
Morgan,0.40813717246055603,4
Morgan,0.715303361415863,3
Morgan,0.3833773732185364,6
Morgan,0.4093412160873413,2
Morgan,0.7508038282394409,3
Morgan,0.7824223637580872,3
Morgan,0.7251561880111694,3
Morgan,0.6608620882034302,3
Morgan,0.7998895645141602,3
Morgan,0.7833614349365234,3
Morgan,0.33640947937965393,7
Morgan,0.3086521625518799,6
Morgan,0.2527114748954773,6
Morgan,0.7427593469619751,4
Morgan,0.30163756012916565,7
Morgan,0.8219844102859497,4
Morgan,0.42382726073265076,7
Morgan,0.2986907362937927,4
Morgan,0.26992154121398926,7
Morgan,0.7336442470550537,1
Morgan,0.41261860728263855,7
Morgan,0.7762898206710815,1
Morgan,0.28734084963798523,2
Morgan,0.8457422852516174,4
Morgan,0.21806210279464722,7
Morgan,0.4148874878883362,7
Morgan,0.386788010597229,7
Morgan,0.36924880743026733,7
Morgan,0.7631202936172485,1
Morgan,0.7690351009368896,1
Morgan,0.6257336139678955,6
Morgan,0.42102867364883423,6
Morgan,0.30222180485725403,7
Morgan,0.23527634143829346,7
Morgan,0.5961105823516846,4
Morgan,0.3333568572998047,7
Morgan,0.6904420852661133,4
Morgan,0.5574448108673096,4
Morgan,0.5835961699485779,6
Morgan,0.4377041757106781,1
Morgan,0.5167640447616577,4
Morgan,0.8435792922973633,4
Morgan,0.675274133682251,4
Morgan,0.35945945978164673,7
Morgan,0.3243662416934967,7
Morgan,0.6576629877090454,1
Morgan,0.6279329061508179,1
Morgan,0.733121931552887,1
Morgan,0.5286857485771179,4
Morgan,0.7607852816581726,1
Morgan,0.38642534613609314,7
Morgan,0.7871042490005493,2
Morgan,0.40223702788352966,4
Morgan,0.37255871295928955,1
Morgan,0.36430448293685913,1
Morgan,0.09795009344816208,7
Morgan,0.2748104929924011,6
Morgan,0.4098282754421234,7
Morgan,0.6887767314910889,3
Morgan,0.476579487323761,2
Morgan,0.26909178495407104,7
Morgan,0.7315678596496582,4
Morgan,0.3795953392982483,4
Morgan,0.7666321992874146,1
Morgan,0.6520622968673706,6
Morgan,0.3198964297771454,2
Morgan,0.7385958433151245,2
Morgan,0.4118177592754364,7
Morgan,0.8760543465614319,4
Morgan,0.5242176055908203,2
Morgan,0.6454283595085144,6
Morgan,0.3766075670719147,7
Morgan,0.6487365961074829,2
Morgan,0.4248825013637543,2
Morgan,0.3303169906139374,7
Morgan,0.7924473285675049,4
Morgan,0.20305785536766052,6
Morgan,0.5427287817001343,4
Morgan,0.2443399727344513,2
Morgan,0.3897671103477478,7
Morgan,0.299775630235672,6
Morgan,0.24018099904060364,2
Morgan,0.5019550323486328,2
Morgan,0.5203454494476318,4
Morgan,0.23870709538459778,7
Morgan,0.2510237991809845,7
Morgan,0.4365968108177185,7
Morgan,0.3765842318534851,7
Morgan,0.3625473380088806,7
Morgan,0.4342842698097229,7
Morgan,0.18206851184368134,7
Morgan,0.23613497614860535,2
Morgan,0.23679663240909576,7
Morgan,0.4106985330581665,7
Morgan,0.4252634048461914,7
Morgan,0.41507405042648315,7
Morgan,0.4208284914493561,6
Morgan,0.41542381048202515,2
Morgan,0.8236973285675049,2
Morgan,0.8299791812896729,2
Morgan,0.8012977838516235,4
Morgan,0.4896087050437927,4
Morgan,0.8637980222702026,4
Morgan,0.7887888550758362,4
Morgan,0.8167679309844971,4
Morgan,0.3438934087753296,2
Morgan,0.4066504240036011,2
Morgan,0.31731969118118286,7
Morgan,0.7449772953987122,2
Morgan,0.8079352378845215,2
Morgan,0.4228487014770508,7
Morgan,0.5176078081130981,7
Morgan,0.3067934811115265,7
Morgan,0.6887208223342896,6
Morgan,0.3366609811782837,7
Morgan,0.28979653120040894,7
Morgan,0.7246980667114258,2
Morgan,0.3489437699317932,7
Morgan,0.335654079914093,6
Morgan,0.4821964204311371,7
Morgan,0.43385812640190125,7
Morgan,0.7110015153884888,2
Morgan,0.3149164319038391,6
Morgan,0.5388528108596802,7
Morgan,0.31207841634750366,7
Morgan,0.5904722213745117,3
Morgan,0.6260756850242615,7
Morgan,0.8103139996528625,6
Morgan,0.43299922347068787,6
Morgan,0.6880753636360168,2
Morgan,0.27498960494995117,7
Morgan,0.5493095517158508,6
Morgan,0.3660745322704315,2
Morgan,0.5279504060745239,7
Morgan,0.3945401906967163,7
Morgan,0.5851863622665405,6
Morgan,0.6051468849182129,6
Morgan,0.3446861207485199,7
Morgan,0.31627148389816284,7
Morgan,0.598548173904419,7
Morgan,0.5477192997932434,6
Morgan,0.32241106033325195,7
Morgan,0.3536255657672882,7
Morgan,0.35324597358703613,7
Morgan,0.2604497969150543,1
Morgan,0.38268765807151794,6
Morgan,0.46337568759918213,2
Morgan,0.7443711757659912,3
Morgan,0.32400885224342346,6
Morgan,0.6900793313980103,6
Morgan,0.555884838104248,7
Morgan,0.38088494539260864,7
Morgan,0.604975700378418,7
Morgan,0.31362855434417725,6
Morgan,0.4322616457939148,6
Morgan,0.4672639071941376,7
Morgan,0.5126774311065674,7
Morgan,0.3455922305583954,7
Morgan,0.44549399614334106,6
Morgan,0.4011768400669098,6
Morgan,0.6700560450553894,6
Morgan,0.48633629083633423,7
Morgan,0.533677339553833,7
Morgan,0.41094666719436646,6
Morgan,0.32564184069633484,6
Morgan,0.6169227361679077,7
Morgan,0.4562509059906006,6
Morgan,0.5861080884933472,6
Morgan,0.3622695803642273,1
Morgan,0.378559410572052,7
Morgan,0.2684344947338104,7
Morgan,0.621274471282959,5
Morgan,0.509691596031189,3
Morgan,0.36468297243118286,7
Morgan,0.7675430178642273,3
Morgan,0.26418089866638184,7
Morgan,0.3850683569908142,6
Morgan,0.5717406272888184,7
Morgan,0.5853235721588135,7
Morgan,0.5503932237625122,6
Morgan,0.2900264859199524,6
Morgan,0.6356227993965149,6
Morgan,0.3167344331741333,7
Morgan,0.6833348274230957,7
Morgan,0.3049156963825226,2
Morgan,0.5123258233070374,7
Morgan,0.42329099774360657,6
Morgan,0.448584645986557,6
Morgan,0.5556354522705078,2
Morgan,0.7268173694610596,6
Morgan,0.3846355080604553,6
Morgan,0.4391477108001709,6
Morgan,0.3391650319099426,7
Morgan,0.42413410544395447,6
Morgan,0.447163850069046,6
Morgan,0.5569524765014648,6
Morgan,0.33713752031326294,6
Morgan,0.4113084077835083,6
Morgan,0.4799651503562927,6
Morgan,0.5076280236244202,6
Morgan,0.32953038811683655,3
Morgan,0.6124913096427917,2
Morgan,0.6195372343063354,6
Morgan,0.5162035822868347,6
Morgan,0.46601220965385437,6
Morgan,0.5220541954040527,7
Morgan,0.4349624514579773,6
Morgan,0.557398796081543,2
Morgan,0.24520665407180786,7
Morgan,0.7422872185707092,6
Morgan,0.6521161198616028,2
Morgan,0.3443876802921295,7
Morgan,0.3989638090133667,7
Morgan,0.6353263854980469,6
Morgan,0.7759274840354919,2
Morgan,0.4861014187335968,6
Morgan,0.6535252332687378,6
Morgan,0.6976888179779053,4
Morgan,0.5425387620925903,6
Morgan,0.24648046493530273,6
Morgan,0.32950907945632935,7
Morgan,0.7987428903579712,3
Morgan,0.3645786643028259,6
Morgan,0.36140817403793335,6
Morgan,0.7322759628295898,3
Morgan,0.35071641206741333,6
Morgan,0.3832547664642334,7
Morgan,0.639769434928894,2
Morgan,0.5458110570907593,6
Morgan,0.21254751086235046,6
Morgan,0.7623355388641357,3
Morgan,0.370935320854187,6
Morgan,0.4264504313468933,6
Morgan,0.1551126092672348,7
Morgan,0.5586117506027222,6
Morgan,0.32783424854278564,6
Morgan,0.5866718292236328,6
Morgan,0.4388235807418823,6
Morgan,0.25847721099853516,2
Morgan,0.5245082378387451,6
Morgan,0.2028430998325348,7
Morgan,0.6242417097091675,6
Morgan,0.5929815769195557,6
Morgan,0.2541579008102417,6
Morgan,0.5392416715621948,5
Morgan,0.8033172488212585,3
Morgan,0.6893134117126465,2
Morgan,0.3025696873664856,6
Morgan,0.41033026576042175,6
Morgan,0.44696658849716187,6
Morgan,0.4495689272880554,7
Morgan,0.2499321550130844,6
Morgan,0.39872413873672485,6
Morgan,0.3616091012954712,7
Morgan,0.25216928124427795,7
Morgan,0.4411659240722656,6
Morgan,0.2917212247848511,7
Morgan,0.37526029348373413,7
Morgan,0.7038894891738892,6
Morgan,0.7043613195419312,6
Morgan,0.6247283816337585,2
Morgan,0.41407832503318787,7
Morgan,0.46902209520339966,7
Morgan,0.49110138416290283,1
Morgan,0.7223578095436096,6
Morgan,0.5109813213348389,6
Morgan,0.6626331806182861,6
Morgan,0.5324126482009888,6
Morgan,0.5375320911407471,6
Morgan,0.4815252125263214,6
Morgan,0.6288601160049438,6
Morgan,0.5378804206848145,6
Morgan,0.5577491521835327,1
Morgan,0.6675930023193359,2
Morgan,0.638259768486023,6
Morgan,0.5425620675086975,6
Morgan,0.43769440054893494,6
Morgan,0.511359453201294,6
Morgan,0.5384602546691895,1
Morgan,0.7060460448265076,6
Morgan,0.3059847354888916,6
Morgan,0.6120253801345825,6
Morgan,0.5998104214668274,6
Morgan,0.5970638990402222,6
Morgan,0.6324803829193115,6
Morgan,0.49311235547065735,6
Morgan,0.44554853439331055,6
Morgan,0.620530366897583,2
Morgan,0.6347296237945557,2
Morgan,0.46728041768074036,6
Morgan,0.6666286587715149,6
Morgan,0.5871211886405945,6
Morgan,0.3928620219230652,6
Morgan,0.302154541015625,7
Morgan,0.7539904713630676,3
Morgan,0.35451847314834595,6
Morgan,0.48749104142189026,2
Morgan,0.49712926149368286,2
Morgan,0.37798628211021423,6
Morgan,0.7446668148040771,3
Morgan,0.5707211494445801,6
Morgan,0.42118266224861145,2
Morgan,0.33597052097320557,7
Morgan,0.5331763029098511,6
Morgan,0.4795074462890625,6
Morgan,0.398509681224823,2
Morgan,0.6122462749481201,6
Morgan,0.40238261222839355,6
Morgan,0.4684305191040039,4
Morgan,0.40080806612968445,7
Morgan,0.623212456703186,6
Morgan,0.55826735496521,7
Morgan,0.543787956237793,6
Morgan,0.3877962827682495,6
Morgan,0.4345720708370209,2
Morgan,0.5538336038589478,6
Morgan,0.401339590549469,2
Morgan,0.46076202392578125,6
Morgan,0.532260537147522,6
Morgan,0.4065651595592499,6
Morgan,0.29687410593032837,7
Morgan,0.6877966523170471,3
Morgan,0.5018190741539001,6
Morgan,0.5222551226615906,4
Morgan,0.2546162009239197,6
Morgan,0.4639406204223633,6
Morgan,0.31573429703712463,6
Morgan,0.3050712049007416,6
Morgan,0.7458411455154419,7
Morgan,0.583444356918335,2
Morgan,0.6012225151062012,2
Morgan,0.4927699565887451,7
Morgan,0.4446510076522827,2
Morgan,0.5077476501464844,7
Morgan,0.48546040058135986,7
Morgan,0.7613539099693298,4
Morgan,0.5328617691993713,6
Morgan,0.7569561004638672,4
Morgan,0.7249680757522583,4
Morgan,0.5706254243850708,4
Morgan,0.5080920457839966,4
Morgan,0.7467232942581177,4
Morgan,0.7532939910888672,4
Morgan,0.6171082258224487,4
Morgan,0.6399410963058472,4
Morgan,0.8676680326461792,4
Morgan,0.5057600736618042,4
Morgan,0.6094850301742554,4
Morgan,0.712414026260376,4
Morgan,0.43649592995643616,7
Morgan,0.8043837547302246,4
Morgan,0.6389837265014648,7
Morgan,0.5208381414413452,4
Morgan,0.43645602464675903,4
Morgan,0.38591286540031433,4
Morgan,0.4202722907066345,4
Morgan,0.36738061904907227,4
Morgan,0.5490533709526062,7
Morgan,0.4554159939289093,4
Morgan,0.4942987263202667,7
Morgan,0.4647035002708435,7
Morgan,0.3258483409881592,6
Morgan,0.45110461115837097,7
Morgan,0.3677303194999695,6
Morgan,0.5178881883621216,6
Morgan,0.4447326064109802,7
Morgan,0.4075249433517456,6
Morgan,0.6411004066467285,6
Morgan,0.6765255928039551,4
Morgan,0.8288670182228088,2
Morgan,0.6904711127281189,6
Morgan,0.3930777907371521,7
Morgan,0.5474330186843872,7
Morgan,0.38018617033958435,7
Morgan,0.3320932388305664,7
Morgan,0.596804678440094,6
Morgan,0.5572440028190613,2
Morgan,0.7988258600234985,2
Morgan,0.809065580368042,2
Morgan,0.5712307691574097,4
Morgan,0.6363883018493652,7
Morgan,0.5106673240661621,7
Morgan,0.5087658166885376,4
Morgan,0.5399901866912842,4
Morgan,0.7258939146995544,2
Morgan,0.5922597050666809,7
Morgan,0.7075197696685791,4
Morgan,0.5644478797912598,7
Morgan,0.5614732503890991,7
Morgan,0.5158346891403198,4
Morgan,0.5093180537223816,4
Morgan,0.5036218762397766,2
Morgan,0.3232303857803345,2
Morgan,0.33671194314956665,7
Morgan,0.6628254652023315,4
Morgan,0.2685859203338623,6
Morgan,0.7955543398857117,2
Morgan,0.6463658213615417,7
Morgan,0.8138353228569031,2
Morgan,0.32035261392593384,6
Morgan,0.31931793689727783,6
Morgan,0.8071499466896057,2
Morgan,0.8191807866096497,2
Morgan,0.41906142234802246,7
Morgan,0.4934271275997162,2
Morgan,0.5479773283004761,7
Morgan,0.5352061986923218,7
Morgan,0.7900623083114624,2
Morgan,0.5402602553367615,4
Morgan,0.7723598480224609,2
Morgan,0.7847536206245422,2
Morgan,0.5632487535476685,7
Morgan,0.809195876121521,2
Morgan,0.31436941027641296,4
Morgan,0.3982384502887726,6
Morgan,0.494787335395813,4
Morgan,0.746961772441864,2
Morgan,0.5813589096069336,7
Morgan,0.29378649592399597,2
Morgan,0.6405789852142334,4
Morgan,0.6413297057151794,2
Morgan,0.6048669815063477,4
Morgan,0.554904580116272,4
Morgan,0.3909505605697632,6
Morgan,0.6090681552886963,4
Morgan,0.6289764046669006,4
Morgan,0.6439011096954346,4
Morgan,0.5106201171875,4
Morgan,0.6449399590492249,7
Morgan,0.8009599447250366,2
Morgan,0.661555290222168,2
Morgan,0.6355481147766113,2
Morgan,0.7187681794166565,2
Morgan,0.7975112795829773,2
Morgan,0.5838427543640137,2
Morgan,0.5502389073371887,2
Morgan,0.6970456838607788,2
Morgan,0.5266737341880798,6
Morgan,0.8218690156936646,2
Morgan,0.784363865852356,3
Morgan,0.36645063757896423,7
Morgan,0.3706139326095581,1
Morgan,0.4324693977832794,2
Morgan,0.5196058750152588,7
Morgan,0.42595985531806946,7
Morgan,0.42123156785964966,7
Morgan,0.6670547127723694,7
Morgan,0.6955152750015259,4
Morgan,0.7366008162498474,1
Morgan,0.8334269523620605,2
Morgan,0.708124041557312,4
Morgan,0.6548928022384644,7
Morgan,0.3536342680454254,7
Morgan,0.3577767014503479,7
Morgan,0.5724429488182068,7
Morgan,0.7056018114089966,4
Morgan,0.5488466620445251,6
Morgan,0.505837082862854,4
Morgan,0.3884045481681824,7
Morgan,0.5005059838294983,7
Morgan,0.44164180755615234,7
Morgan,0.3938174843788147,6
Morgan,0.4196135401725769,6
Morgan,0.5361336469650269,7
Morgan,0.7408310174942017,7
Morgan,0.3300700783729553,7
Morgan,0.29676586389541626,6
Morgan,0.4746948778629303,7
Morgan,0.3641819357872009,6
Morgan,0.6378108263015747,7
Morgan,0.47294554114341736,2
Morgan,0.201447531580925,7
Morgan,0.3168030083179474,7
Morgan,0.510555624961853,7
Morgan,0.5628581047058105,7
Morgan,0.7170523405075073,4
Morgan,0.6236145496368408,7
Morgan,0.7362291812896729,6
Morgan,0.38437381386756897,2
Morgan,0.6709720492362976,2
Morgan,0.6688873767852783,7
Morgan,0.6048547029495239,7
Morgan,0.5671234726905823,7
Morgan,0.7372794151306152,6
Morgan,0.6864333152770996,6
Morgan,0.3235834240913391,7
Morgan,0.300283819437027,6
Morgan,0.5853103399276733,6
Morgan,0.5330761075019836,6
Morgan,0.44284841418266296,6
Morgan,0.5968766808509827,6
Morgan,0.5766540765762329,6
Morgan,0.47332215309143066,6
Morgan,0.5655552744865417,6
Morgan,0.7989406585693359,2
Morgan,0.7801141738891602,3
Morgan,0.4081195592880249,7
Morgan,0.4755343198776245,6
Morgan,0.4307244122028351,6
Morgan,0.6823765635490417,2
Morgan,0.5733731985092163,6
Morgan,0.5340622663497925,6
Morgan,0.6793566346168518,6
Morgan,0.38258183002471924,6
Morgan,0.27253395318984985,2
Morgan,0.49779945611953735,2
Morgan,0.3825267553329468,6
Morgan,0.34879449009895325,6
Morgan,0.4855990707874298,6
Morgan,0.5315735340118408,6
Morgan,0.34116101264953613,7
Morgan,0.7082310914993286,6
Morgan,0.616073489189148,7
Morgan,0.32393988966941833,1
Morgan,0.2850401699542999,7
Morgan,0.3058162033557892,7
Morgan,0.4859898090362549,6
Morgan,0.580724835395813,6
Morgan,0.42456042766571045,7
Morgan,0.3930451273918152,6
Morgan,0.5679768323898315,6
Morgan,0.6644951105117798,6
Morgan,0.5391979217529297,6
Morgan,0.5722715854644775,3
Morgan,0.41508448123931885,6
Morgan,0.3085480332374573,6
Morgan,0.625142514705658,2
Morgan,0.31288447976112366,6
Morgan,0.2676107883453369,7
Morgan,0.6825238466262817,4
Morgan,0.4994887113571167,6
Morgan,0.268463671207428,3
Morgan,0.6148380041122437,6
Morgan,0.700343132019043,7
Morgan,0.5453478097915649,6
Morgan,0.4892973005771637,6
Morgan,0.35483378171920776,3
Morgan,0.4701341688632965,3
Morgan,0.7397075891494751,2
Morgan,0.6231627464294434,3
Morgan,0.5745922327041626,3
Morgan,0.6817876100540161,2
Morgan,0.7183040380477905,4
Morgan,0.344492644071579,6
Morgan,0.7560408115386963,6
Morgan,0.6193739175796509,6
Morgan,0.5937421917915344,6
Morgan,0.7236254811286926,4
Morgan,0.34245648980140686,6
Morgan,0.43652236461639404,6
Morgan,0.5005544424057007,6
Morgan,0.795569121837616,3
Morgan,0.4120178818702698,6
Morgan,0.7955416440963745,3
Morgan,0.35244613885879517,6
Morgan,0.41291865706443787,6
Morgan,0.5994129180908203,6
Morgan,0.2851001024246216,4
Morgan,0.392365038394928,6
Morgan,0.5609752535820007,3
Morgan,0.5610454678535461,1
Morgan,0.6801983118057251,6
Morgan,0.3195784091949463,6
Morgan,0.35217320919036865,2
Morgan,0.6413135528564453,6
Morgan,0.5107600092887878,2
Morgan,0.2366335690021515,6
Morgan,0.38344261050224304,6
Morgan,0.33104395866394043,6
Morgan,0.26532474160194397,6
Morgan,0.5056354403495789,6
Morgan,0.16617169976234436,6
Morgan,0.7772135734558105,3
Morgan,0.33209681510925293,5
Morgan,0.3862434923648834,5
Morgan,0.669784665107727,3
Morgan,0.3358762860298157,1
Morgan,0.21034686267375946,1
Morgan,0.347592294216156,7
Morgan,0.5619072318077087,1
Morgan,0.7638233304023743,1
Morgan,0.761432409286499,1
Morgan,0.7468269467353821,1
Morgan,0.6932418942451477,1
Morgan,0.7876369953155518,5
Morgan,0.5714296698570251,1
Morgan,0.5420634746551514,4
Morgan,0.4168875217437744,4
Morgan,0.8123735189437866,6
Morgan,0.8145656585693359,6
Morgan,0.6978235244750977,6
Morgan,0.6507183313369751,6
Morgan,0.6438030004501343,2
Morgan,0.5208508968353271,6
Morgan,0.4521180987358093,6
Morgan,0.46713846921920776,2
Morgan,0.2448558360338211,7
Morgan,0.21283577382564545,7
Morgan,0.7861380577087402,2
Morgan,0.17562441527843475,7
Morgan,0.5077018141746521,2
Morgan,0.21931535005569458,7
Morgan,0.19726723432540894,6
Morgan,0.26298317313194275,6
Morgan,0.32770514488220215,7
Morgan,0.5363011360168457,6
Morgan,0.7989934682846069,2
Morgan,0.43504345417022705,6
Morgan,0.4277448356151581,6
Morgan,0.6640079617500305,6
Morgan,0.4705831706523895,6
Morgan,0.4479537606239319,2
Morgan,0.6176341772079468,6
Morgan,0.5280184745788574,6
Morgan,0.41515296697616577,6
Morgan,0.42029523849487305,6
Morgan,0.14894914627075195,7
Morgan,0.4786287248134613,6
Morgan,0.7334811091423035,6
Morgan,0.4965960681438446,6
Morgan,0.4501153826713562,6
Morgan,0.5372083187103271,6
Morgan,0.4303022623062134,6
Morgan,0.442838191986084,6
Morgan,0.4769362807273865,6
Morgan,0.5335777401924133,6
Morgan,0.39256802201271057,2
Morgan,0.14419066905975342,7
Morgan,0.7212451696395874,6
Morgan,0.25441431999206543,6
Morgan,0.7235095500946045,6
Morgan,0.6532621383666992,1
Morgan,0.2667984366416931,2
Morgan,0.32662174105644226,6
Morgan,0.5012293457984924,6
Morgan,0.8058150410652161,2
Morgan,0.2712115943431854,6
Morgan,0.3666466772556305,6
Morgan,0.39373356103897095,6
Morgan,0.4271599054336548,6
Morgan,0.4966891407966614,6
Morgan,0.5114661455154419,6
Morgan,0.5516105890274048,6
Morgan,0.7847722172737122,2
Morgan,0.47489622235298157,6
Morgan,0.32521671056747437,6
Morgan,0.7249119877815247,6
Morgan,0.2376939356327057,7
Morgan,0.2703472971916199,6
Morgan,0.24439896643161774,6
Morgan,0.6969443559646606,6
Morgan,0.3520106077194214,6
Morgan,0.4751260280609131,6
Morgan,0.26824694871902466,6
Morgan,0.12550625205039978,4
Morgan,0.4223296046257019,6
Morgan,0.5200937986373901,6
Morgan,0.3562733829021454,6
Morgan,0.4095911979675293,6
